,count,country,result.taxonid,result.scientific_name,result.subspecies,result.rank,result.subpopulation,result.category
4791,10293,us,22729123,Icterus bullockiorum,NA,NA,NA,LC
4792,10293,us,22724131,Icterus cucullatus,NA,NA,NA,LC
4793,10293,us,22724126,Icterus galbula,NA,NA,NA,LC
4794,10293,us,22724081,Icterus graduacauda,NA,NA,NA,LC
4795,10293,us,22724108,Icterus gularis,NA,NA,NA,LC
4796,10293,us,22724160,Icterus parisorum,NA,NA,NA,LC
4797,10293,us,22724105,Icterus pectoralis,NA,NA,NA,LC
4798,10293,us,22724111,Icterus pustulatus,NA,NA,NA,LC
4799,10293,us,103793298,Icterus spurius,NA,NA,NA,LC
4800,10293,us,22724139,Icterus wagleri,NA,NA,NA,LC
4801,10293,us,20487,Ictidomys mexicanus,NA,NA,NA,LC
4802,10293,us,42564,Ictidomys tridecemlineatus,NA,NA,NA,LC
4803,10293,us,22695066,Ictinia mississippiensis,NA,NA,NA,LC
4804,10293,us,191239,Ictiobus bubalus,NA,NA,NA,LC
4805,10293,us,202127,Ictiobus cyprinellus,NA,NA,NA,LC
4806,10293,us,191242,Ictiobus niger,NA,NA,NA,LC
4807,10293,us,18257198,Idiacanthus fasciola,NA,NA,NA,LC
4808,10293,us,190354,Idiastion kyphos,NA,NA,NA,LC
4809,10293,us,51274385,Idiataphe cubensis,NA,NA,NA,LC
4810,10293,us,10790,Idionycteris phyllotis,NA,NA,NA,LC
4811,10293,us,10791,Idiostatus middlekaufi,NA,NA,NA,CR
4812,10293,us,174481,Iguana iguana,NA,NA,NA,LC
4813,10293,us,122927323,Ilex ambigua,NA,NA,NA,LC
4814,10293,us,122927373,Ilex amelanchier,NA,NA,NA,LC
4815,10293,us,20678718,Ilex cassine,NA,NA,NA,LC
4816,10293,us,123000619,Ilex collina,NA,NA,NA,VU
4817,10293,us,123600074,Ilex coriacea,NA,NA,NA,LC
4818,10293,us,122927400,Ilex cuthbertii,NA,NA,NA,EN
4819,10293,us,122927419,Ilex decidua,NA,NA,NA,LC
4820,10293,us,123000685,Ilex glabra,NA,NA,NA,LC
4821,10293,us,122927429,Ilex laevigata,NA,NA,NA,LC
4822,10293,us,122927459,Ilex longipes,NA,NA,NA,LC
4823,10293,us,64318779,Ilex mucronata,NA,NA,NA,LC
4824,10293,us,122927472,Ilex myrtifolia,NA,NA,NA,LC
4825,10293,us,20680285,Ilex opaca,NA,NA,NA,LC
4826,10293,us,122927488,Ilex verticillata,NA,NA,NA,LC
4827,10293,us,62390,Ilex vomitoria,NA,NA,NA,LC
4828,10293,us,163269,Illex coindetii,NA,NA,NA,LC
4829,10293,us,163002,Illex illecebrosus,NA,NA,NA,LC
4830,10293,us,163242,Illex oxygonius,NA,NA,NA,LC
4831,10293,us,199068,Ilyophis brunneus,NA,NA,NA,LC
4832,10293,us,183570,Ilypnus gilberti,NA,NA,NA,LC
4833,10293,us,64314821,Impatiens capensis,NA,NA,NA,LC
4834,10293,us,64314907,Impatiens noli-tangere,NA,NA,NA,LC
4835,10293,us,54567,Incilius alvarius,NA,NA,NA,LC
4836,10293,us,54714,Incilius nebulifer,NA,NA,NA,LC
4837,10293,us,19892543,Indigofera miniata,NA,NA,NA,LC
4838,10293,us,19892008,Indigofera trita,NA,NA,NA,LC
4839,10293,us,40635,Indopacetus pacificus,NA,NA,NA,DD
4840,10293,us,39942,Inflectarius magazinensis,NA,NA,NA,CR
4841,10293,us,187395,Iniistius aneitensis,NA,NA,NA,LC
4842,10293,us,187731,Iniistius baldwini,NA,NA,NA,LC
4843,10293,us,187610,Iniistius celebicus,NA,NA,NA,LC
4844,10293,us,187705,Iniistius pavo,NA,NA,NA,LC
4845,10293,us,187399,Iniistius umbrilatus,NA,NA,NA,LC
4846,10293,us,10838,Io fluvialis,NA,NA,NA,EN
4847,10293,us,10847,Iotichthys phlegethontis,NA,NA,NA,EN
4848,10293,us,168908,Ipomoea aquatica,NA,NA,NA,LC
4849,10293,us,69794152,Iracundus signifer,NA,NA,NA,LC
4850,10293,us,162595,Iridoteuthis iris,NA,NA,NA,DD
4851,10293,us,64315027,Iris brevicaulis,NA,NA,NA,LC
4852,10293,us,80604993,Iris lacustris,NA,NA,NA,NT
4853,10293,us,64315039,Iris missouriensis,NA,NA,NA,LC
4854,10293,us,64315076,Iris prismatica,NA,NA,NA,LC
4855,10293,us,163999,Iris pseudacorus,NA,NA,NA,LC
4856,10293,us,64315086,Iris versicolor,NA,NA,NA,LC
4857,10293,us,64315090,Iris virginica,NA,NA,NA,LC
4858,10293,us,51361495,Ischnura barberi,NA,NA,NA,LC
4859,10293,us,51361508,Ischnura cervula,NA,NA,NA,LC
4860,10293,us,51361532,Ischnura damula,NA,NA,NA,LC
4861,10293,us,51361536,Ischnura demorsa,NA,NA,NA,LC
4862,10293,us,51361552,Ischnura denticollis,NA,NA,NA,LC
4863,10293,us,51361572,Ischnura erratica,NA,NA,NA,LC
4864,10293,us,10858,Ischnura gemina,NA,NA,NA,EN
4865,10293,us,165519,Ischnura hastata,NA,NA,NA,LC
4866,10293,us,51361680,Ischnura kellicotti,NA,NA,NA,LC
4867,10293,us,165003,Ischnura perparva,NA,NA,NA,LC
4868,10293,us,165042,Ischnura posita,NA,NA,NA,LC
4869,10293,us,51361703,Ischnura prognata,NA,NA,NA,LC
4870,10293,us,165059,Ischnura ramburii,NA,NA,NA,LC
4871,10293,us,51361720,Ischnura verticalis,NA,NA,NA,LC
4872,10293,us,41830,Isistius brasiliensis,NA,NA,NA,LC
4873,10293,us,60212,Isistius plutodus,NA,NA,NA,LC
4874,10293,us,80091402,Isodendrion laurifolium,NA,NA,NA,CR
4875,10293,us,80091469,Isodendrion longifolium,NA,NA,NA,EN
4876,10293,us,80091503,Isodendrion pyrifolium,NA,NA,NA,CR
4877,10293,us,64315111,Isoetes acadiensis,NA,NA,NA,NT
4878,10293,us,64315121,Isoetes bolanderi,NA,NA,NA,LC
4879,10293,us,167877,Isoetes echinospora,NA,NA,NA,LC
4880,10293,us,64315141,Isoetes engelmannii,NA,NA,NA,LC
4881,10293,us,64315204,Isoetes howellii,NA,NA,NA,LC
4882,10293,us,167878,Isoetes lacustris,NA,NA,NA,LC
4883,10293,us,64315207,Isoetes maritima,NA,NA,NA,LC
4884,10293,us,64315210,Isoetes nuttallii,NA,NA,NA,LC
4885,10293,us,70485370,Isoetes prototypus,NA,NA,NA,NT
4886,10293,us,64315225,Isoetes riparia,NA,NA,NA,LC
4887,10293,us,64315234,Isoetes tuckermanii,NA,NA,NA,LC
4888,10293,us,164026,Isolepis cernua,NA,NA,NA,LC
4889,10293,us,164234,Isolepis setacea,NA,NA,NA,LC
4890,10293,us,133564,Isophyllastrea rigida,NA,NA,NA,LC
4891,10293,us,133591,Isophyllia sinuosa,NA,NA,NA,LC
4892,10293,us,180519,Isostichopus badionotus,NA,NA,NA,LC
4893,10293,us,180313,Isostichopus macroparentheses,NA,NA,NA,DD
4894,10293,us,64176265,Isotria medeoloides,NA,NA,NA,VU
4895,10293,us,48342379,Istiblennius zebra,NA,NA,NA,LC
4896,10293,us,170312,Istiompax indica,NA,NA,NA,DD
4897,10293,us,170338,Istiophorus platypterus,NA,NA,NA,LC
4898,10293,us,39341,Isurus oxyrinchus,NA,NA,NA,VU
4899,10293,us,161749,Isurus oxyrinchus Atlantic subpopulation,NA,NA,Atlantic subpopulation,VU
4900,10293,us,161751,Isurus oxyrinchus Eastern North Pacific subpopulation,NA,NA,Eastern North Pacific subpopulation,NT
4901,10293,us,60225,Isurus paucus,NA,NA,NA,VU
4902,10293,us,64315276,Iva xanthifolia,NA,NA,NA,LC
4903,10293,us,22697314,Ixobrychus exilis,NA,NA,NA,LC
4904,10293,us,22697303,Ixobrychus sinensis,NA,NA,NA,LC
4905,10293,us,22708385,Ixoreus naevius,NA,NA,NA,LC
4906,10293,us,22697710,Jabiru mycteria,NA,NA,NA,LC
4907,10293,us,22693550,Jacana spinosa,NA,NA,NA,LC
4908,10293,us,162986,Japetella diaphana,NA,NA,NA,LC
4909,10293,us,64315327,Jaumea carnosa,NA,NA,NA,LC
4910,10293,us,154793,Jenkinsia lamprotaenia,NA,NA,NA,LC
4911,10293,us,16465921,Jenkinsia stolifera,NA,NA,NA,LC
4912,10293,us,162961,Joubiniteuthis portieri,NA,NA,NA,LC
4913,10293,us,189656,Juga acutifilosa,NA,NA,NA,NT
4914,10293,us,69630401,Juga hemphilli,NA,NA,NA,EN
4915,10293,us,189678,Juga laurae,NA,NA,NA,DD
4916,10293,us,189666,Juga nigrina,NA,NA,NA,LC
4917,10293,us,189676,Juga occata,NA,NA,NA,EN
4918,10293,us,69630430,Juga plicifera,NA,NA,NA,LC
4919,10293,us,69630438,Juga silicula,NA,NA,NA,NT
4920,10293,us,35154,Juglans californica,NA,NA,NA,VU
4921,10293,us,62019712,Juglans nigra,NA,NA,NA,LC
4922,10293,us,22721097,Junco hyemalis,NA,NA,NA,LC
4923,10293,us,103778667,Junco phaeonotus,NA,NA,NA,LC
4924,10293,us,64315465,Juncus acuminatus,NA,NA,NA,LC
4925,10293,us,164329,Juncus acutus,NA,NA,NA,LC
4926,10293,us,19619028,Juncus alpinoarticulatus,NA,NA,NA,LC
4927,10293,us,64315536,Juncus anthelatus,NA,NA,NA,LC
4928,10293,us,163984,Juncus articulatus,NA,NA,NA,LC
4929,10293,us,64315553,Juncus balticus,NA,NA,NA,LC
4930,10293,us,64315557,Juncus biglumis,NA,NA,NA,LC
4931,10293,us,64315562,Juncus bolanderi,NA,NA,NA,LC
4932,10293,us,64315574,Juncus brachycephalus,NA,NA,NA,LC
4933,10293,us,64315579,Juncus brevicaudatus,NA,NA,NA,LC
4934,10293,us,164042,Juncus bufonius,NA,NA,NA,LC
4935,10293,us,164370,Juncus bulbosus,NA,NA,NA,LC
4936,10293,us,64315594,Juncus caesariensis,NA,NA,NA,VU
4937,10293,us,64315597,Juncus canadensis,NA,NA,NA,LC
4938,10293,us,164391,Juncus compressus,NA,NA,NA,LC
4939,10293,us,164416,Juncus conglomeratus,NA,NA,NA,LC
4940,10293,us,64315600,Juncus dudleyi,NA,NA,NA,LC
4941,10293,us,164223,Juncus effusus,NA,NA,NA,LC
4942,10293,us,19619032,Juncus filiformis,NA,NA,NA,LC
4943,10293,us,185722,Juncus hybridus,NA,NA,NA,LC
4944,10293,us,164245,Juncus inflexus,NA,NA,NA,LC
4945,10293,us,80605013,Juncus kelloggii,NA,NA,NA,DD
4946,10293,us,80605049,Juncus lesueurii,NA,NA,NA,LC
4947,10293,us,64315603,Juncus marginatus,NA,NA,NA,LC
4948,10293,us,64315615,Juncus mertensianus,NA,NA,NA,LC
4949,10293,us,64315633,Juncus militaris,NA,NA,NA,LC
4950,10293,us,19619041,Juncus minutulus,NA,NA,NA,LC
4951,10293,us,64315636,Juncus nodosus,NA,NA,NA,LC
4952,10293,us,80606278,Juncus oxymeris,NA,NA,NA,LC
4953,10293,us,64315713,Juncus pelocarpus,NA,NA,NA,LC
4954,10293,us,64315778,Juncus stygius,NA,NA,NA,LC
4955,10293,us,64315787,Juncus subcaudatus,NA,NA,NA,LC
4956,10293,us,64315790,Juncus subtilis,NA,NA,NA,LC
4957,10293,us,64315805,Juncus supiniformis,NA,NA,NA,LC
4958,10293,us,64315811,Juncus triglumis,NA,NA,NA,LC
4959,10293,us,63549,Juniperus arizonica,NA,NA,NA,LC
4960,10293,us,42224,Juniperus ashei,NA,NA,NA,LC
4961,10293,us,16335081,Juniperus ashei var. ashei,ashei,var.,NA,LC
4962,10293,us,16335124,Juniperus ashei var. ovata,ovata,var.,NA,NT
4963,10293,us,42226,Juniperus californica,NA,NA,NA,LC
4964,10293,us,16335864,Juniperus coahuilensis,NA,NA,NA,LC
4965,10293,us,42229,Juniperus communis,NA,NA,NA,LC
4966,10293,us,42231,Juniperus deppeana,NA,NA,NA,LC
4967,10293,us,16335916,Juniperus deppeana var. deppeana,deppeana,var.,NA,LC
4968,10293,us,16336230,Juniperus deppeana var. pachyphlaea,pachyphlaea,var.,NA,LC
4969,10293,us,31083,Juniperus deppeana var. robusta,robusta,var.,NA,VU
4970,10293,us,40954,Juniperus deppeana var. sperryi,sperryi,var.,NA,CR
4971,10293,us,42233,Juniperus flaccida,NA,NA,NA,LC
4972,10293,us,44048,Juniperus flaccida var. flaccida,flaccida,var.,NA,LC
4973,10293,us,42237,Juniperus horizontalis,NA,NA,NA,LC
4974,10293,us,42239,Juniperus monosperma,NA,NA,NA,LC
4975,10293,us,42242,Juniperus occidentalis,NA,NA,NA,LC
4976,10293,us,16345010,Juniperus occidentalis var. australis,australis,var.,NA,LC
4977,10293,us,16345037,Juniperus occidentalis var. occidentalis,occidentalis,var.,NA,LC
4978,10293,us,42241,Juniperus osteosperma,NA,NA,NA,LC
4979,10293,us,42245,Juniperus pinchotii,NA,NA,NA,LC
4980,10293,us,42252,Juniperus scopulorum,NA,NA,NA,LC
4981,10293,us,42257,Juniperus virginiana,NA,NA,NA,LC
4982,10293,us,16356412,Juniperus virginiana var. silicicola,silicicola,var.,NA,LC
4983,10293,us,16356397,Juniperus virginiana var. virginiana,virginiana,var.,NA,LC
4984,10293,us,64315830,Justicia americana,NA,NA,NA,LC
4985,10293,us,170097,Justitia longimanus,NA,NA,NA,DD
4986,10293,us,22680683,Jynx torquilla,NA,NA,NA,LC
4987,10293,us,80091537,Kadua cookiana,NA,NA,NA,EN
4988,10293,us,80091565,Kadua cordata,NA,NA,NA,VU
4989,10293,us,80091826,Kadua coriacea,NA,NA,NA,CR
4990,10293,us,80091967,Kadua degeneri,NA,NA,NA,CR
4991,10293,us,80092214,Kadua degeneri subsp. coprosmifolia,coprosmifolia,subsp.,NA,CR
4992,10293,us,80092017,Kadua degeneri subsp. degeneri,degeneri,subsp.,NA,CR
4993,10293,us,80233548,Kadua flynnii,NA,NA,NA,CR
4994,10293,us,80233735,Kadua haupuensis,NA,NA,NA,CR
4995,10293,us,80092248,Kadua laxiflora,NA,NA,NA,CR
4996,10293,us,80092275,Kadua parvula,NA,NA,NA,CR
4997,10293,us,80092309,Kadua st-johnii,NA,NA,NA,CR
4998,10293,us,170322,Kajikia albida,NA,NA,NA,VU
4999,10293,us,170309,Kajikia audax,NA,NA,NA,NT
5000,10293,us,21113904,Kali indica,NA,NA,NA,LC
5001,10293,us,60471792,Kali kerberti,NA,NA,NA,LC
5002,10293,us,155106,Kali macrodon,NA,NA,NA,LC
5003,10293,us,60471825,Kali macrura,NA,NA,NA,LC
5004,10293,us,21113907,Kali parri,NA,NA,NA,LC
5005,10293,us,62002834,Kalmia latifolia,NA,NA,NA,LC
5006,10293,us,64316798,Kalmia microphylla,NA,NA,NA,LC
5007,10293,us,64316801,Kalmia polifolia,NA,NA,NA,LC
5008,10293,us,80092456,Kanaloa kahoolawensis,NA,NA,NA,CR
5009,10293,us,190151,Kathetostoma albigutta,NA,NA,NA,LC
5010,10293,us,184006,Kathetostoma averruncus,NA,NA,NA,LC
5011,10293,us,170310,Katsuwonus pelamis,NA,NA,NA,LC
5012,10293,us,195651,Kaupichthys hyoproroides,NA,NA,NA,LC
5013,10293,us,190473,Kaupichthys nuchalis,NA,NA,NA,LC
5014,10293,us,63666,Kinosternon arizonense,NA,NA,NA,LC
5015,10293,us,163429,Kinosternon baurii,NA,NA,NA,LC
5016,10293,us,163421,Kinosternon flavescens,NA,NA,NA,LC
5017,10293,us,63670,Kinosternon hirtipes,NA,NA,NA,LC
5018,10293,us,11011,Kinosternon sonoriense,NA,NA,NA,NT
5019,10293,us,96710001,Kinosternon sonoriense ssp. longifemorale,longifemorale,ssp.,NA,CR
5020,10293,us,163435,Kinosternon subrubrum,NA,NA,NA,LC
5021,10293,us,103894856,Kittacincla malabarica,NA,NA,NA,LC
5022,10293,us,19618171,Kobresia simpliciuscula,NA,NA,NA,LC
5023,10293,us,64316823,Koenigia islandica,NA,NA,NA,LC
5024,10293,us,11047,Kogia breviceps,NA,NA,NA,DD
5025,10293,us,11048,Kogia sima,NA,NA,NA,DD
5026,10293,us,30932,Kokia cookei,NA,NA,NA,EW
5027,10293,us,30933,Kokia drynarioides,NA,NA,NA,CR
5028,10293,us,30934,Kokia kauaiensis,NA,NA,NA,CR
5029,10293,us,30777,Kokia lanceolata,NA,NA,NA,EX
5030,10293,us,11049,Komarekiona eatoni,NA,NA,NA,DD
5031,10293,us,161916,Kosteletzkya pentacarpos,NA,NA,NA,LC
5032,10293,us,68377344,Kraemeria bryani,NA,NA,NA,LC
5033,10293,us,19735,Kryptolebias marmoratus,NA,NA,NA,LC
5034,10293,us,154969,Kuronezumia bubonis,NA,NA,NA,LC
5035,10293,us,168653,Kyllinga brevifolia,NA,NA,NA,LC
5036,10293,us,177052,Kyllinga bulbosa,NA,NA,NA,LC
5037,10293,us,183225,Kyphosus analogus,NA,NA,NA,LC
5038,10293,us,46086162,Kyphosus cinerascens,NA,NA,NA,LC
5039,10293,us,198561,Kyphosus sectatrix,NA,NA,NA,LC
5040,10293,us,46086190,Kyphosus vaigiensis,NA,NA,NA,LC
5041,10293,us,201944,Labidesthes sicculus,NA,NA,NA,LC
5042,10293,us,180399,Labidodemas rugosum,NA,NA,NA,LC
5043,10293,us,180479,Labidodemas semperianum,NA,NA,NA,LC
5044,10293,us,44068,Labordia cyrtandrae,NA,NA,NA,CR
5045,10293,us,80232348,Labordia helleri,NA,NA,NA,CR
5046,10293,us,33619,Labordia hirtella,NA,NA,NA,LR/nt
5047,10293,us,91115648,Labordia hosakana,NA,NA,NA,CR
5048,10293,us,34031,Labordia kaalae,NA,NA,NA,EN
5049,10293,us,80232429,Labordia lorenceana,NA,NA,NA,CR
5050,10293,us,30935,Labordia lydgatei,NA,NA,NA,EN
5051,10293,us,30936,Labordia tinifolia var. lanaiensis,lanaiensis,var.,NA,EN
5052,10293,us,34022,Labordia tinifolia var. wahiawaensis,wahiawaensis,var.,NA,CR
5053,10293,us,80092636,Labordia triflora,NA,NA,NA,CR
5054,10293,us,21132053,Labrisomus nuchipinnis,NA,NA,NA,LC
5055,10293,us,155017,Labroides phthirophagus,NA,NA,NA,LC
5056,10293,us,61519,Lacerta bilineata,NA,NA,NA,LC
5057,10293,us,61530,Lacerta viridis,NA,NA,NA,LC
5058,10293,us,64316895,Lachnanthes caroliana,NA,NA,NA,LC
5059,10293,us,11130,Lachnolaimus maximus,NA,NA,NA,VU
5060,10293,us,19891627,Lackeya multiflora,NA,NA,NA,LC
5061,10293,us,190106,Lactophrys bicaudalis,NA,NA,NA,LC
5062,10293,us,193816,Lactophrys trigonus,NA,NA,NA,LC
5063,10293,us,190363,Lactophrys triqueter,NA,NA,NA,LC
5064,10293,us,51274501,Ladona deplanata,NA,NA,NA,LC
5065,10293,us,51274526,Ladona exusta,NA,NA,NA,LC
5066,10293,us,51274589,Ladona julia,NA,NA,NA,LC
5067,10293,us,91288887,Laemodonta clausa,NA,NA,NA,LC
5068,10293,us,189480,Laemodonta striata,NA,NA,NA,LC
5069,10293,us,155142,Laemonema rhodochir,NA,NA,NA,LC
5070,10293,us,60471850,Laemonema robustum,NA,NA,NA,DD
5071,10293,us,188920,Laevapex fuscus,NA,NA,NA,LC
5072,10293,us,11140,Lagenodelphis hosei,NA,NA,NA,LC
5073,10293,us,11141,Lagenorhynchus acutus,NA,NA,NA,LC
5074,10293,us,11142,Lagenorhynchus albirostris,NA,NA,NA,LC
5075,10293,us,11145,Lagenorhynchus obliquidens,NA,NA,NA,LC
5076,10293,us,190380,Lagocephalus laevigatus,NA,NA,NA,LC
5077,10293,us,190464,Lagocephalus lagocephalus,NA,NA,NA,LC
5078,10293,us,166947,Lagocephalus sceleratus,NA,NA,NA,LC
5079,10293,us,170250,Lagodon rhomboides,NA,NA,NA,LC
5080,10293,us,22679460,Lagopus lagopus,NA,NA,NA,LC
5081,10293,us,22679473,Lagopus leucura,NA,NA,NA,LC
5082,10293,us,22679464,Lagopus muta,NA,NA,NA,LC
5083,10293,us,178798,Laguncularia racemosa,NA,NA,NA,LC
5084,10293,us,195539,Lamellidea oblonga,NA,NA,NA,LC
5085,10293,us,11198,Laminella sanguinea,NA,NA,NA,CR
5086,10293,us,39342,Lamna ditropis,NA,NA,NA,LC
5087,10293,us,11200,Lamna nasus,NA,NA,NA,VU
5088,10293,us,39344,Lamna nasus Northwest Atlantic subpopulation,NA,NA,Northwest Atlantic subpopulation,EN
5089,10293,us,15598948,Lampadena anomala,NA,NA,NA,DD
5090,10293,us,15598951,Lampadena chavesi,NA,NA,NA,LC
5091,10293,us,15598957,Lampadena luminosa,NA,NA,NA,LC
5092,10293,us,60471855,Lampadena speculigera,NA,NA,NA,LC
5093,10293,us,163219,Lampadioteuthis megaleia,NA,NA,NA,LC
5094,10293,us,15599060,Lampanyctus alatus,NA,NA,NA,LC
5095,10293,us,198618,Lampanyctus crocodilus,NA,NA,NA,LC
5096,10293,us,15599067,Lampanyctus festivus,NA,NA,NA,LC
5097,10293,us,15599070,Lampanyctus intricarius,NA,NA,NA,LC
5098,10293,us,154674,Lampanyctus jordani,NA,NA,NA,LC
5099,10293,us,18128938,Lampanyctus macdonaldi,NA,NA,NA,LC
5100,10293,us,190369,Lampanyctus nobilis,NA,NA,NA,LC
5101,10293,us,60471860,Lampanyctus photonotus,NA,NA,NA,LC
5102,10293,us,198619,Lampanyctus pusillus,NA,NA,NA,LC
5103,10293,us,15599078,Lampanyctus tenuiformis,NA,NA,NA,LC
5104,10293,us,60471865,Lampanyctus vadulus,NA,NA,NA,LC
5105,10293,us,202622,Lampetra aepyptera,NA,NA,NA,LC
5106,10293,us,202625,Lampetra ayresii,NA,NA,NA,LC
5107,10293,us,11207,Lampetra hubbsi,NA,NA,NA,VU
5108,10293,us,202630,Lampetra richardsoni,NA,NA,NA,LC
5109,10293,us,22687664,Lampornis clemenciae,NA,NA,NA,LC
5110,10293,us,60471901,Lamprogrammus niger,NA,NA,NA,LC
5111,10293,us,60471916,Lamprogrammus shcherbachevi,NA,NA,NA,DD
5112,10293,us,63825,Lampropeltis alterna,NA,NA,NA,LC
5113,10293,us,63826,Lampropeltis calligaster,NA,NA,NA,LC
5114,10293,us,63927,Lampropeltis extenuata,NA,NA,NA,NT
5115,10293,us,63828,Lampropeltis getula,NA,NA,NA,LC
5116,10293,us,63831,Lampropeltis pyromelana,NA,NA,NA,LC
5117,10293,us,63834,Lampropeltis zonata,NA,NA,NA,LC
5118,10293,us,109473102,Lampropholis delicata,NA,NA,NA,LC
5119,10293,us,11249,Lampsilis abrupta,NA,NA,NA,VU
5120,10293,us,11251,Lampsilis binominata,NA,NA,NA,EX
5121,10293,us,11252,Lampsilis bracteata,NA,NA,NA,LR/nt
5122,10293,us,11253,Lampsilis cardium,NA,NA,NA,LC
5123,10293,us,11254,Lampsilis cariosa,NA,NA,NA,VU
5124,10293,us,11235,Lampsilis dolabraeformis,NA,NA,NA,VU
5125,10293,us,189279,Lampsilis fasciola,NA,NA,NA,LC
5126,10293,us,11255,Lampsilis fullerkati,NA,NA,NA,LR/nt
5127,10293,us,11237,Lampsilis higginsii,NA,NA,NA,EN
5128,10293,us,189496,Lampsilis hydiana,NA,NA,NA,LC
5129,10293,us,11257,Lampsilis ornata,NA,NA,NA,LC
5130,10293,us,11258,Lampsilis ovata,NA,NA,NA,LC
5131,10293,us,11241,Lampsilis perovalis,NA,NA,NA,LR/nt
5132,10293,us,11259,Lampsilis powellii,NA,NA,NA,EN
5133,10293,us,11242,Lampsilis rafinesqueana,NA,NA,NA,EN
5134,10293,us,11260,Lampsilis reeviana ssp. brevicula,brevicula,ssp.,NA,LR/nt
5135,10293,us,11261,Lampsilis reeviana ssp. reeviana,reeviana,ssp.,NA,VU
5136,10293,us,11262,Lampsilis satura,NA,NA,NA,LR/nt
5137,10293,us,189448,Lampsilis siliquoidea,NA,NA,NA,LC
5138,10293,us,11263,Lampsilis splendida,NA,NA,NA,LC
5139,10293,us,11264,Lampsilis straminea ssp. claibornensis,claibornensis,ssp.,NA,LR/nt
5140,10293,us,11265,Lampsilis straminea ssp. straminea,straminea,ssp.,NA,LR/nt
5141,10293,us,11244,Lampsilis streckeri,NA,NA,NA,CR
5142,10293,us,188908,Lampsilis teres,NA,NA,NA,LC
5143,10293,us,11245,Lampsilis virescens,NA,NA,NA,CR
5144,10293,us,168991,Landoltia punctata,NA,NA,NA,LC
5145,10293,us,103718956,Lanius borealis,NA,NA,NA,LC
5146,10293,us,22705042,Lanius ludovicianus,NA,NA,NA,NT
5147,10293,us,51179217,Lanthus parvulus,NA,NA,NA,LC
5148,10293,us,51179226,Lanthus vernalis,NA,NA,NA,LC
5149,10293,us,47147749,Larimus fasciatus,NA,NA,NA,LC
5150,10293,us,42313,Larix laricina,NA,NA,NA,LC
5151,10293,us,42314,Larix lyallii,NA,NA,NA,LC
5152,10293,us,42315,Larix occidentalis,NA,NA,NA,LC
5153,10293,us,22694455,Larus atricilla,NA,NA,NA,LC
5154,10293,us,22694321,Larus californicus,NA,NA,NA,LC
5155,10293,us,22694308,Larus canus,NA,NA,NA,LC
5156,10293,us,22694289,Larus crassirostris,NA,NA,NA,LC
5157,10293,us,22694317,Larus delawarensis,NA,NA,NA,LC
5158,10293,us,22694373,Larus fuscus,NA,NA,NA,LC
5159,10293,us,22694334,Larus glaucescens,NA,NA,NA,LC
5160,10293,us,22729877,Larus glaucoides,NA,NA,NA,LC
5161,10293,us,22694296,Larus heermanni,NA,NA,NA,NT
5162,10293,us,22694343,Larus hyperboreus,NA,NA,NA,LC
5163,10293,us,22694340,Larus livens,NA,NA,NA,LC
5164,10293,us,22694324,Larus marinus,NA,NA,NA,LC
5165,10293,us,22694337,Larus occidentalis,NA,NA,NA,LC
5166,10293,us,22694432,Larus philadelphia,NA,NA,NA,LC
5167,10293,us,22694462,Larus pipixcan,NA,NA,NA,LC
5168,10293,us,22694420,Larus ridibundus,NA,NA,NA,LC
5169,10293,us,22694362,Larus schistisagus,NA,NA,NA,LC
5170,10293,us,62030590,Larus smithsonianus,NA,NA,NA,LC
5171,10293,us,44393464,Lasiacis divaricata,NA,NA,NA,LC
5172,10293,us,60471925,Lasiognathus saccostoma,NA,NA,NA,LC
5173,10293,us,11339,Lasionycteris noctivagans,NA,NA,NA,LC
5174,10293,us,88151055,Lasiurus blossevillii,NA,NA,NA,LC
5175,10293,us,11347,Lasiurus borealis,NA,NA,NA,LC
5176,10293,us,11345,Lasiurus cinereus,NA,NA,NA,LC
5177,10293,us,11350,Lasiurus ega,NA,NA,NA,LC
5178,10293,us,11352,Lasiurus intermedius,NA,NA,NA,LC
5179,10293,us,11353,Lasiurus seminolus,NA,NA,NA,LC
5180,10293,us,41532,Lasiurus xanthinus,NA,NA,NA,LC
5181,10293,us,62269,Lasmigona complanata,NA,NA,NA,LC
5182,10293,us,11358,Lasmigona complanata ssp. alabamensis,alabamensis,ssp.,NA,LR/nt
5183,10293,us,11359,Lasmigona compressa,NA,NA,NA,LC
5184,10293,us,11360,Lasmigona decorata,NA,NA,NA,CR
5185,10293,us,11357,Lasmigona holstonia,NA,NA,NA,LC
5186,10293,us,11361,Lasmigona subviridis,NA,NA,NA,LC
5187,10293,us,64316916,Lasthenia glaberrima,NA,NA,NA,LC
5188,10293,us,22692353,Laterallus jamaicensis,NA,NA,NA,NT
5189,10293,us,176501,Lathyrus hirsutus,NA,NA,NA,LC
5190,10293,us,18762781,Lathyrus palustris,NA,NA,NA,LC
5191,10293,us,176401,Lathyrus rotundifolius,NA,NA,NA,LC
5192,10293,us,19379058,Lathyrus sphaericus,NA,NA,NA,LC
5193,10293,us,202129,Lavinia exilicauda,NA,NA,NA,LC
5194,10293,us,163143,Leachia danae,NA,NA,NA,LC
5195,10293,us,190921,Leachia dislocata,NA,NA,NA,DD
